,menu_id,place,occasion,date,location,page_count,dish_count,dish_name,dish_id,menu_item_id,menu_page_id,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,highest_price,price_x,high_price,tokenized_desc,no_stopwords,pos_desc,desc_len,desc_all_len,cleaned_text,clean_text,decade,avg_price_at_restaurant
677037,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"tabac, scaferlati ordinaire",362155.0,947527,63910,1,1,1928,1928,0.0,0.0,2.5,,"['tabac,', 'scaferlati', 'ordinaire']","['tabac,', 'scaferlati', 'ordinaire']","[('tabac,', 'NN'), ('scaferlati', 'NN'), ('ordinaire', 'NN')]",3.0,3.0,"'tabac,', 'scaferlati', 'ordinaire'",tabac scaferlati ordinaire,1920,379.559030418251
677038,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"tabac anglais, capstan navy cut medium",362230.0,948079,63910,1,1,1928,1928,0.0,0.0,20.0,,"['tabac', 'anglais,', 'capstan', 'navy', 'cut', 'medium']","['tabac', 'anglais,', 'capstan', 'navy', 'cut', 'medium']","[('tabac', 'NN'), ('anglais,', 'NN'), ('capstan', 'VBP'), ('navy', 'JJ'), ('cut', 'NN'), ('medium', 'NN')]",6.0,6.0,"'tabac', 'anglais,', 'capstan', 'navy', 'cut', 'medium'",tabac anglais capstan navy cut medium,1920,379.559030418251
677039,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"tabac anglais, capstan navy cut full",362231.0,948089,63910,1,1,1928,1928,0.0,0.0,20.0,,"['tabac', 'anglais,', 'capstan', 'navy', 'cut', 'full']","['tabac', 'anglais,', 'capstan', 'navy', 'cut', 'full']","[('tabac', 'NN'), ('anglais,', 'NN'), ('capstan', 'VBP'), ('navy', 'JJ'), ('cut', 'NN'), ('full', 'JJ')]",6.0,6.0,"'tabac', 'anglais,', 'capstan', 'navy', 'cut', 'full'",tabac anglais capstan navy cut full,1920,379.559030418251
677040,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"tabac anglais, craven mixture",362232.0,948096,63910,1,1,1928,1928,0.0,0.0,20.0,,"['tabac', 'anglais,', 'craven', 'mixture']","['tabac', 'anglais,', 'craven', 'mixture']","[('tabac', 'NN'), ('anglais,', 'NN'), ('craven', 'JJ'), ('mixture', 'NN')]",4.0,4.0,"'tabac', 'anglais,', 'craven', 'mixture'",tabac anglais craven mixture,1920,379.559030418251
677041,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes muratti, after lunch",362233.0,948100,63910,1,1,1928,1928,0.0,0.0,8.0,,"['cigarettes', 'muratti,', 'after', 'lunch']","['cigarettes', 'muratti,', 'lunch']","[('cigarettes', 'NNS'), ('muratti,', 'VBP'), ('lunch', 'NN')]",3.0,4.0,"'cigarettes', 'muratti,', 'lunch'",cigarettes muratti lunch,1920,379.559030418251
677042,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes laurens, figaro",362234.0,948102,63910,1,1,1928,1928,0.0,0.0,10.0,,"['cigarettes', 'laurens,', 'figaro']","['cigarettes', 'laurens,', 'figaro']","[('cigarettes', 'NNS'), ('laurens,', 'VBP'), ('figaro', 'NN')]",3.0,3.0,"'cigarettes', 'laurens,', 'figaro'",cigarettes laurens figaro,1920,379.559030418251
677043,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes laurens, prince de monaco",362235.0,948103,63910,1,1,1928,1928,0.0,0.0,9.0,,"['cigarettes', 'laurens,', 'prince', 'de', 'monaco']","['cigarettes', 'laurens,', 'prince', 'de', 'monaco']","[('cigarettes', 'NNS'), ('laurens,', 'JJ'), ('prince', 'NN'), ('de', 'IN'), ('monaco', 'FW')]",5.0,5.0,"'cigarettes', 'laurens,', 'prince', 'de', 'monaco'",cigarettes laurens prince de monaco,1920,379.559030418251
677044,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes americaines, lucky strikes",362236.0,948104,63910,1,1,1928,1928,0.0,0.0,6.0,,"['cigarettes', 'americaines,', 'lucky', 'strikes']","['cigarettes', 'americaines,', 'lucky', 'strikes']","[('cigarettes', 'NNS'), ('americaines,', 'VBP'), ('lucky', 'JJ'), ('strikes', 'NNS')]",4.0,4.0,"'cigarettes', 'americaines,', 'lucky', 'strikes'",cigarettes americaines lucky strikes,1920,379.559030418251
677045,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes americaines, camel",362237.0,948105,63910,1,1,1928,1928,0.0,0.0,6.0,,"['cigarettes', 'americaines,', 'camel']","['cigarettes', 'americaines,', 'camel']","[('cigarettes', 'NNS'), ('americaines,', 'VBP'), ('camel', 'NN')]",3.0,3.0,"'cigarettes', 'americaines,', 'camel'",cigarettes americaines camel,1920,379.559030418251
677046,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes, francaises, gauloises bleues ordinaires (regie)",362439.0,948855,63910,1,1,1928,1928,0.0,0.0,2.5,,"['cigarettes,', 'francaises,', 'gauloises', 'bleues', 'ordinaires', '(regie)']","['cigarettes,', 'francaises,', 'gauloises', 'bleues', 'ordinaires', '(regie)']","[('cigarettes,', 'NN'), ('francaises,', 'NN'), ('gauloises', 'VBZ'), ('bleues', 'NNS'), ('ordinaires', 'NNS'), ('(regie)', 'VBP')]",6.0,6.0,"'cigarettes,', 'francaises,', 'gauloises', 'bleues', 'ordinaires', '(regie)'",cigarettes francaises gauloises bleues ordinaires regie,1920,379.559030418251
677047,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes, francaises, gauloises roses superieures (regie)",362440.0,948857,63910,1,1,1928,1928,0.0,0.0,3.0,,"['cigarettes,', 'francaises,', 'gauloises', 'roses', 'superieures', '(regie)']","['cigarettes,', 'francaises,', 'gauloises', 'roses', 'superieures', '(regie)']","[('cigarettes,', 'NN'), ('francaises,', 'NN'), ('gauloises', 'VBZ'), ('roses', 'VBZ'), ('superieures', 'NNS'), ('(regie)', 'VBP')]",6.0,6.0,"'cigarettes,', 'francaises,', 'gauloises', 'roses', 'superieures', '(regie)'",cigarettes francaises gauloises roses superieures regie,1920,379.559030418251
677048,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes, francaises, gauloises jaunes maryland (regie)",362441.0,948860,63910,1,1,1928,1928,0.0,0.0,3.25,,"['cigarettes,', 'francaises,', 'gauloises', 'jaunes', 'maryland', '(regie)']","['cigarettes,', 'francaises,', 'gauloises', 'jaunes', 'maryland', '(regie)']","[('cigarettes,', 'NN'), ('francaises,', 'NN'), ('gauloises', 'VBZ'), ('jaunes', 'NNS'), ('maryland', 'CD'), ('(regie)', 'NNS')]",6.0,6.0,"'cigarettes,', 'francaises,', 'gauloises', 'jaunes', 'maryland', '(regie)'",cigarettes francaises gauloises jaunes maryland regie,1920,379.559030418251
677049,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes francaises, elegantes, roses superieures",362442.0,948863,63910,1,1,1928,1928,0.0,0.0,2.7,,"['cigarettes', 'francaises,', 'elegantes,', 'roses', 'superieures']","['cigarettes', 'francaises,', 'elegantes,', 'roses', 'superieures']","[('cigarettes', 'NNS'), ('francaises,', 'VBP'), ('elegantes,', 'JJ'), ('roses', 'NNS'), ('superieures', 'NNS')]",5.0,5.0,"'cigarettes', 'francaises,', 'elegantes,', 'roses', 'superieures'",cigarettes francaises elegantes roses superieures,1920,379.559030418251
677050,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,fashion (regie) boite de 10,362520.0,949655,63910,1,1,1928,1928,0.0,0.0,2.0,,"['fashion', '(regie)', 'boite', 'de', '10']","['fashion', '(regie)', 'boite', 'de', '10']","[('fashion', 'NN'), ('(regie)', 'NNP'), ('boite', 'NN'), ('de', 'VBZ'), ('10', 'CD')]",5.0,5.0,"'fashion', '(regie)', 'boite', 'de', '10'",fashion regie boite de ,1920,379.559030418251
677051,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes francaises, amazone visir (regie)",362556.0,949791,63910,1,1,1928,1928,0.0,0.0,6.0,,"['cigarettes', 'francaises,', 'amazone', 'visir', '(regie)']","['cigarettes', 'francaises,', 'amazone', 'visir', '(regie)']","[('cigarettes', 'NNS'), ('francaises,', 'VBP'), ('amazone', 'NN'), ('visir', 'NN'), ('(regie)', 'NN')]",5.0,5.0,"'cigarettes', 'francaises,', 'amazone', 'visir', '(regie)'",cigarettes francaises amazone visir regie,1920,379.559030418251
677052,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes francaises, bastos hygieniques",362557.0,949794,63910,1,1,1928,1928,0.0,0.0,1.5,,"['cigarettes', 'francaises,', 'bastos', 'hygieniques']","['cigarettes', 'francaises,', 'bastos', 'hygieniques']","[('cigarettes', 'NNS'), ('francaises,', 'VBP'), ('bastos', 'NNS'), ('hygieniques', 'NNS')]",4.0,4.0,"'cigarettes', 'francaises,', 'bastos', 'hygieniques'",cigarettes francaises bastos hygieniques,1920,379.559030418251
677053,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes francaises, marina ambre",362558.0,949797,63910,1,1,1928,1928,0.0,0.0,1.5,,"['cigarettes', 'francaises,', 'marina', 'ambre']","['cigarettes', 'francaises,', 'marina', 'ambre']","[('cigarettes', 'NNS'), ('francaises,', 'VBP'), ('marina', 'NNS'), ('ambre', 'VBP')]",4.0,4.0,"'cigarettes', 'francaises,', 'marina', 'ambre'",cigarettes francaises marina ambre,1920,379.559030418251
677054,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes francaises, job",362559.0,949799,63910,1,1,1928,1928,0.0,0.0,1.0,,"['cigarettes', 'francaises,', 'job']","['cigarettes', 'francaises,', 'job']","[('cigarettes', 'NNS'), ('francaises,', 'VBP'), ('job', 'NN')]",3.0,3.0,"'cigarettes', 'francaises,', 'job'",cigarettes francaises job,1920,379.559030418251
677055,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes americaines, fatimas",362560.0,949802,63910,1,1,1928,1928,0.0,0.0,6.0,,"['cigarettes', 'americaines,', 'fatimas']","['cigarettes', 'americaines,', 'fatimas']","[('cigarettes', 'NNS'), ('americaines,', 'VBP'), ('fatimas', 'NN')]",3.0,3.0,"'cigarettes', 'americaines,', 'fatimas'",cigarettes americaines fatimas,1920,379.559030418251
677056,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes americaines, melachrino",362561.0,949804,63910,1,1,1928,1928,0.0,0.0,6.0,,"['cigarettes', 'americaines,', 'melachrino']","['cigarettes', 'americaines,', 'melachrino']","[('cigarettes', 'NNS'), ('americaines,', 'VBP'), ('melachrino', 'NN')]",3.0,3.0,"'cigarettes', 'americaines,', 'melachrino'",cigarettes americaines melachrino,1920,379.559030418251
677057,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes americaines, chesterfield",362562.0,949805,63910,1,1,1928,1928,0.0,0.0,6.0,,"['cigarettes', 'americaines,', 'chesterfield']","['cigarettes', 'americaines,', 'chesterfield']","[('cigarettes', 'NNS'), ('americaines,', 'VBP'), ('chesterfield', 'NN')]",3.0,3.0,"'cigarettes', 'americaines,', 'chesterfield'",cigarettes americaines chesterfield,1920,379.559030418251
677058,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes abdullah, turkish no. 11",362563.0,949806,63911,1,1,1928,1928,0.0,0.0,12.0,,"['cigarettes', 'abdullah,', 'turkish', 'no.', '11']","['cigarettes', 'abdullah,', 'turkish', 'no.', '11']","[('cigarettes', 'NNS'), ('abdullah,', 'VBP'), ('turkish', 'JJ'), ('no.', 'NN'), ('11', 'CD')]",5.0,5.0,"'cigarettes', 'abdullah,', 'turkish', 'no.', '11'",cigarettes abdullah turkish no ,1920,379.559030418251
677059,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes abdullah, egyptian",362564.0,949807,63911,1,1,1928,1928,0.0,0.0,9.0,,"['cigarettes', 'abdullah,', 'egyptian']","['cigarettes', 'abdullah,', 'egyptian']","[('cigarettes', 'NNS'), ('abdullah,', 'VBP'), ('egyptian', 'JJ')]",3.0,3.0,"'cigarettes', 'abdullah,', 'egyptian'",cigarettes abdullah egyptian,1920,379.559030418251
677060,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes abdullah, coronet",362565.0,949808,63911,1,1,1928,1928,0.0,0.0,8.0,,"['cigarettes', 'abdullah,', 'coronet']","['cigarettes', 'abdullah,', 'coronet']","[('cigarettes', 'NNS'), ('abdullah,', 'VBP'), ('coronet', 'NN')]",3.0,3.0,"'cigarettes', 'abdullah,', 'coronet'",cigarettes abdullah coronet,1920,379.559030418251
677061,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes anglaises, three castles",362566.0,949809,63911,1,1,1928,1928,0.0,0.0,9.0,,"['cigarettes', 'anglaises,', 'three', 'castles']","['cigarettes', 'anglaises,', 'three', 'castles']","[('cigarettes', 'NNS'), ('anglaises,', 'VBP'), ('three', 'CD'), ('castles', 'NNS')]",4.0,4.0,"'cigarettes', 'anglaises,', 'three', 'castles'",cigarettes anglaises three castles,1920,379.559030418251
677062,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes anglaises, player's navy cut",362567.0,949811,63911,1,1,1928,1928,0.0,0.0,7.5,,"['cigarettes', 'anglaises,', ""player's"", 'navy', 'cut']","['cigarettes', 'anglaises,', ""player's"", 'navy', 'cut']","[('cigarettes', 'NNS'), ('anglaises,', 'VBP'), (""player's"", 'NNS'), ('navy', 'JJ'), ('cut', 'NN')]",5.0,5.0,"'cigarettes', 'anglaises,', 'player's', 'navy', 'cut'",cigarettes anglaises players navy cut,1920,379.559030418251
677063,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigarettes anglaises, pall mall",362574.0,949849,63911,1,1,1928,1928,0.0,0.0,8.5,,"['cigarettes', 'anglaises,', 'pall', 'mall']","['cigarettes', 'anglaises,', 'pall', 'mall']","[('cigarettes', 'NNS'), ('anglaises,', 'VBP'), ('pall', 'NN'), ('mall', 'NN')]",4.0,4.0,"'cigarettes', 'anglaises,', 'pall', 'mall'",cigarettes anglaises pall mall,1920,379.559030418251
677064,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigars, imperiales (regie francaise)",362575.0,949852,63911,1,1,1928,1928,0.0,0.0,3.0,,"['cigars,', 'imperiales', '(regie', 'francaise)']","['cigars,', 'imperiales', '(regie', 'francaise)']","[('cigars,', 'NN'), ('imperiales', 'NNS'), ('(regie', 'VBP'), ('francaise)', 'NN')]",4.0,4.0,"'cigars,', 'imperiales', '(regie', 'francaise)'",cigars imperiales regie francaise,1920,379.559030418251
677065,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigars, olympicos (regie francaise)",362576.0,949853,63911,1,1,1928,1928,0.0,0.0,2.5,,"['cigars,', 'olympicos', '(regie', 'francaise)']","['cigars,', 'olympicos', '(regie', 'francaise)']","[('cigars,', 'NN'), ('olympicos', 'MD'), ('(regie', 'VB'), ('francaise)', 'NN')]",4.0,4.0,"'cigars,', 'olympicos', '(regie', 'francaise)'",cigars olympicos regie francaise,1920,379.559030418251
677066,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigars, capeones (regie francaise)",362578.0,949855,63911,1,1,1928,1928,0.0,0.0,2.0,,"['cigars,', 'capeones', '(regie', 'francaise)']","['cigars,', 'capeones', '(regie', 'francaise)']","[('cigars,', 'NN'), ('capeones', 'NNS'), ('(regie', 'NNP'), ('francaise)', 'NN')]",4.0,4.0,"'cigars,', 'capeones', '(regie', 'francaise)'",cigars capeones regie francaise,1920,379.559030418251
677067,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigars, bougquets la verdad",362579.0,949857,63911,1,1,1928,1928,0.0,0.0,0.75,,"['cigars,', 'bougquets', 'la', 'verdad']","['cigars,', 'bougquets', 'la', 'verdad']","[('cigars,', 'JJ'), ('bougquets', 'NNS'), ('la', 'VBP'), ('verdad', 'NN')]",4.0,4.0,"'cigars,', 'bougquets', 'la', 'verdad'",cigars bougquets la verdad,1920,379.559030418251
677068,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigars, quo vadis",362580.0,949859,63911,1,1,1928,1928,0.0,0.0,1.5,,"['cigars,', 'quo', 'vadis']","['cigars,', 'quo', 'vadis']","[('cigars,', 'NN'), ('quo', 'NN'), ('vadis', 'NN')]",3.0,3.0,"'cigars,', 'quo', 'vadis'",cigars quo vadis,1920,379.559030418251
677069,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigars, elexires",362581.0,949861,63911,1,1,1928,1928,0.0,0.0,1.5,,"['cigars,', 'elexires']","['cigars,', 'elexires']","[('cigars,', 'NN'), ('elexires', 'NNS')]",2.0,2.0,"'cigars,', 'elexires'",cigars elexires,1920,379.559030418251
677070,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigars, rothschild",362583.0,949863,63911,1,1,1928,1928,0.0,0.0,1.5,,"['cigars,', 'rothschild']","['cigars,', 'rothschild']","[('cigars,', 'NN'), ('rothschild', 'NN')]",2.0,2.0,"'cigars,', 'rothschild'",cigars rothschild,1920,379.559030418251
677071,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigares de la havane, coronas, la corona (claros)",362584.0,949865,63911,1,1,1928,1928,0.0,0.0,10.0,,"['cigares', 'de', 'la', 'havane,', 'coronas,', 'la', 'corona', '(claros)']","['cigares', 'de', 'la', 'havane,', 'coronas,', 'la', 'corona', '(claros)']","[('cigares', 'NNS'), ('de', 'VBP'), ('la', 'FW'), ('havane,', 'FW'), ('coronas,', 'NN'), ('la', 'FW'), ('corona', 'NN'), ('(claros)', 'NN')]",8.0,8.0,"'cigares', 'de', 'la', 'havane,', 'coronas,', 'la', 'corona', '(claros)'",cigares de la havane coronas la corona claros,1920,379.559030418251
677072,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigares de la havane, perfectos (romeo y julieta)",362585.0,949867,63911,1,1,1928,1928,0.0,0.0,7.5,,"['cigares', 'de', 'la', 'havane,', 'perfectos', '(romeo', 'y', 'julieta)']","['cigares', 'de', 'la', 'havane,', 'perfectos', '(romeo', 'julieta)']","[('cigares', 'NNS'), ('de', 'VBP'), ('la', 'FW'), ('havane,', 'FW'), ('perfectos', 'FW'), ('(romeo', 'FW'), ('julieta)', 'NN')]",7.0,8.0,"'cigares', 'de', 'la', 'havane,', 'perfectos', '(romeo', 'julieta)'",cigares de la havane perfectos romeo julieta,1920,379.559030418251
677073,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigares de la havane, panatelas",362586.0,949869,63911,1,1,1928,1928,0.0,0.0,5.0,,"['cigares', 'de', 'la', 'havane,', 'panatelas']","['cigares', 'de', 'la', 'havane,', 'panatelas']","[('cigares', 'NNS'), ('de', 'VBP'), ('la', 'FW'), ('havane,', 'FW'), ('panatelas', 'NNS')]",5.0,5.0,"'cigares', 'de', 'la', 'havane,', 'panatelas'",cigares de la havane panatelas,1920,379.559030418251
677074,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigares de la havane, hoyo-coronas (hoyo de monterrey)",362587.0,949871,63911,1,1,1928,1928,0.0,0.0,6.0,,"['cigares', 'de', 'la', 'havane,', 'hoyo-coronas', '(hoyo', 'de', 'monterrey)']","['cigares', 'de', 'la', 'havane,', 'hoyo-coronas', '(hoyo', 'de', 'monterrey)']","[('cigares', 'NNS'), ('de', 'VBP'), ('la', 'FW'), ('havane,', 'JJ'), ('hoyo-coronas', 'JJ'), ('(hoyo', 'NN'), ('de', 'IN'), ('monterrey)', 'FW')]",8.0,8.0,"'cigares', 'de', 'la', 'havane,', 'hoyo-coronas', '(hoyo', 'de', 'monterrey)'",cigares de la havane hoyocoronas hoyo de monterrey,1920,379.559030418251
677075,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigares de la havane, legitimos (punch, manuel lopez)",362588.0,949874,63911,1,1,1928,1928,0.0,0.0,4.0,,"['cigares', 'de', 'la', 'havane,', 'legitimos', '(punch,', 'manuel', 'lopez)']","['cigares', 'de', 'la', 'havane,', 'legitimos', '(punch,', 'manuel', 'lopez)']","[('cigares', 'NNS'), ('de', 'VBP'), ('la', 'FW'), ('havane,', 'FW'), ('legitimos', 'FW'), ('(punch,', 'FW'), ('manuel', 'NN'), ('lopez)', 'NN')]",8.0,8.0,"'cigares', 'de', 'la', 'havane,', 'legitimos', '(punch,', 'manuel', 'lopez)'",cigares de la havane legitimos punch manuel lopez,1920,379.559030418251
677076,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigares de la havane, nec plus ultra (upmann)",362589.0,949876,63911,1,1,1928,1928,0.0,0.0,6.0,,"['cigares', 'de', 'la', 'havane,', 'nec', 'plus', 'ultra', '(upmann)']","['cigares', 'de', 'la', 'havane,', 'nec', 'plus', 'ultra', '(upmann)']","[('cigares', 'NNS'), ('de', 'VBP'), ('la', 'FW'), ('havane,', 'FW'), ('nec', 'FW'), ('plus', 'CC'), ('ultra', 'JJ'), ('(upmann)', 'NN')]",8.0,8.0,"'cigares', 'de', 'la', 'havane,', 'nec', 'plus', 'ultra', '(upmann)'",cigares de la havane nec plus ultra upmann,1920,379.559030418251
677077,31513,,,1928-12-16,Compagnie Generale Transatlantique,14,189,"cigares de la havane, bouquets choisis (henry clay et bock et cie)",362590.0,949880,63911,1,1,1928,1928,0.0,0.0,5.0,,"['cigares', 'de', 'la', 'havane,', 'bouquets', 'choisis', '(henry', 'clay', 'et', 'bock', 'et', 'cie)']","['cigares', 'de', 'la', 'havane,', 'bouquets', 'choisis', '(henry', 'clay', 'et', 'bock', 'et', 'cie)']","[('cigares', 'NNS'), ('de', 'VBP'), ('la', 'FW'), ('havane,', 'JJ'), ('bouquets', 'NNS'), ('choisis', 'VBP'), ('(henry', 'JJ'), ('clay', 'NN'), ('et', 'NN'), ('bock', 'NN'), ('et', 'NN'), ('cie)', 'NN')]",12.0,12.0,"'cigares', 'de', 'la', 'havane,', 'bouquets', 'choisis', '(henry', 'clay', 'et', 'bock', 'et', 'cie)'",cigares de la havane bouquets choisis henry clay et bock et cie,1920,379.559030418251
687215,34833,,,1912-08-31,Grand Hotel Hungaria,4,400,liptoi,375912.0,1320901,74477,3,3,1912,1912,0.0,0.0,40.0,,['liptoi'],['liptoi'],"[('liptoi', 'NN')]",1.0,1.0,'liptoi',liptoi,1910,197.8235294117647
687216,34834,,,1912-08-31,Grand Hotel Hungaria,4,400,liptoi,375912.0,1320810,74481,3,3,1912,1912,0.0,0.0,40.0,,['liptoi'],['liptoi'],"[('liptoi', 'NN')]",1.0,1.0,'liptoi',liptoi,1910,197.8235294117647
772294,34833,,,1912-08-31,Grand Hotel Hungaria,4,400,haricots verts,475444.0,1321185,74475,5,5,1912,1917,0.0,0.65,120.0,,"['haricots', 'verts']","['haricots', 'verts']","[('haricots', 'NNS'), ('verts', 'NNS')]",2.0,2.0,"'haricots', 'verts'",haricots verts,1910,197.8235294117647
778866,34833,,,1912-08-31,Grand Hotel Hungaria,4,400,celeri a la moelle,392020.0,1321065,74475,3,3,1912,1917,0.0,0.5,200.0,,"['celeri', 'a', 'la', 'moelle']","['celeri', 'la', 'moelle']","[('celeri', 'NN'), ('la', 'NN'), ('moelle', 'NN')]",3.0,4.0,"'celeri', 'la', 'moelle'",celeri la moelle,1910,197.8235294117647
778867,34834,,,1912-08-31,Grand Hotel Hungaria,4,400,celeri a la moelle,392020.0,1320669,74479,3,3,1912,1917,0.0,0.5,200.0,,"['celeri', 'a', 'la', 'moelle']","['celeri', 'la', 'moelle']","[('celeri', 'NN'), ('la', 'NN'), ('moelle', 'NN')]",3.0,4.0,"'celeri', 'la', 'moelle'",celeri la moelle,1910,197.8235294117647
